year_quarter,genre,Genre_Group,streams,gdp_(£m),inflation_(%),hfce_(£m),unemployment_rate_(%)
2017 Q1,Grime,Electronic,3961379.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,3958346.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,3906002.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3870528.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3858951.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3803944.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3793268.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,3789449.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3789325.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3726180.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3708009.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3637460.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,3635476.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3577095.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,3563254.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,3559143.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3536530.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3527509.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3455865.0,594423.0,2.2,372376.0,4.6
2017 Q1,Dance,Dance/House,3428477.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3423759.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,3338863.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,3320023.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,3308472.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,3246113.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,3243870.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3235624.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,3234351.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3188005.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,3155283.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3043219.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3035199.0,594423.0,2.2,372376.0,4.6
2017 Q1,Latin,Latin,3026950.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,3022252.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2971788.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,2963840.0,594423.0,2.2,372376.0,4.6
2017 Q1,Swing,Swing,2942430.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,2914097.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2905875.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,2851425.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,2841957.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,2834182.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,2829164.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2826490.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2814958.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,2721456.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2695753.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,2681274.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,2662204.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,2653172.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,2650996.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,2646405.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,2625853.0,594423.0,2.2,372376.0,4.6
2017 Q1,Dance,Dance/House,2603175.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,2593599.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,2550031.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,2548226.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,2490610.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2458451.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2456147.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,2450296.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,2449203.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2405956.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,2405261.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2388687.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2385783.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2359766.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,2351724.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2336760.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,2333080.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2320723.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,2317290.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,2231574.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,2201613.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,2190488.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,2187593.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,2179674.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2170440.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,2147917.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2144383.0,594423.0,2.2,372376.0,4.6
2017 Q1,Christmas,Christmas,2110317.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2091802.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,2049024.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2047544.0,594423.0,2.2,372376.0,4.6
2017 Q1,Latin,Latin,2039018.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,2000326.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1987687.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,1967829.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1962389.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,1944952.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,1942422.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1891801.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1890704.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1872879.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,1840458.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1836672.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1833569.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,1812646.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1807551.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,1780733.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,1769098.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1768709.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1747334.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1741206.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1720523.0,594423.0,2.2,372376.0,4.6
2017 Q1,Musicals,Musicals,1711241.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1687599.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,1673242.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1631702.0,594423.0,2.2,372376.0,4.6
2017 Q1,Chill,Chill,1614321.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1613193.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1587394.0,594423.0,2.2,372376.0,4.6
2017 Q1,Folk,Folk,1562926.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,1523013.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1510277.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1501811.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1495351.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,1485494.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1483636.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,1458816.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1458188.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1447348.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,1425104.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,1423541.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,1412553.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,1390434.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,1365591.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1357455.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,1326975.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,1295514.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,1294800.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,1280439.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,1277079.0,594423.0,2.2,372376.0,4.6
2017 Q1,Folk,Folk,1265446.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,1256804.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1248784.0,594423.0,2.2,372376.0,4.6
2017 Q1,Musicals,Musicals,1239633.0,594423.0,2.2,372376.0,4.6
2017 Q1,Dance,Dance/House,1194578.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1138336.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,1129862.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,1110347.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1107147.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1104722.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,1101042.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1096451.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,1080693.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,1078942.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,1061009.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,981314.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,967142.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,962241.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,941451.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,930476.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,922605.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,909550.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,900646.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,896624.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,879194.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,863123.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,843474.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,832720.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,828300.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,796486.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,778509.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,773909.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,769848.0,594423.0,2.2,372376.0,4.6
2017 Q1,Disco,Disco,760191.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,735711.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,723976.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,722962.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,718814.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,713014.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,694567.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,692870.0,594423.0,2.2,372376.0,4.6
2017 Q1,Dance,Dance/House,640595.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,624588.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,624016.0,594423.0,2.2,372376.0,4.6
2017 Q1,Christmas,Christmas,620478.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,611861.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,575980.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,570496.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,563683.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,556940.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,547443.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,544342.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,544219.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,539796.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,538496.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,532529.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,531272.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soundtrack,Soundtrack,526953.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,525853.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,512309.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,508027.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,503978.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,500969.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,497014.0,594423.0,2.2,372376.0,4.6
2017 Q1,Folk,Folk,472873.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,461107.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,460568.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rap,Rap/Hip-Hop,459308.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,446454.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,445960.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,438261.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,433465.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,433035.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,429814.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,429212.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,420873.0,594423.0,2.2,372376.0,4.6
2017 Q1,Metal,Rock/Punk/Metal,408990.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soft Pop,Pop,408052.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,389397.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,389071.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,383538.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,372196.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,356883.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,355400.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,349762.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,344279.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,338131.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,334420.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,332972.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,330354.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,326040.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,317975.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,314106.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,312208.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,305616.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,294615.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,288906.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,286033.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,282133.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,281319.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,276957.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,276169.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,275114.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,273885.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,273786.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,269566.0,594423.0,2.2,372376.0,4.6
2017 Q1,Indie,Indie,269109.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,265628.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,265613.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,265104.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,259722.0,594423.0,2.2,372376.0,4.6
2017 Q1,House,Dance/House,258832.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,253275.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,252891.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,250956.0,594423.0,2.2,372376.0,4.6
2017 Q1,Reggae,Reggae,250268.0,594423.0,2.2,372376.0,4.6
2017 Q1,Latin,Latin,250085.0,594423.0,2.2,372376.0,4.6
2017 Q1,Grime,Electronic,248972.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,247874.0,594423.0,2.2,372376.0,4.6
2017 Q1,Hip-Hop,Rap/Hip-Hop,246247.0,594423.0,2.2,372376.0,4.6
2017 Q1,Musicals,Musicals,245699.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,245586.0,594423.0,2.2,372376.0,4.6
2017 Q1,Dance,Dance/House,245211.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,243433.0,594423.0,2.2,372376.0,4.6
2017 Q1,Punk,Rock/Punk/Metal,242958.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,242666.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,241294.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,240794.0,594423.0,2.2,372376.0,4.6
2017 Q1,Rock,Rock/Punk/Metal,235680.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,233650.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,232807.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,231848.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,230864.0,594423.0,2.2,372376.0,4.6
2017 Q1,Unknown,Unknown,229454.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,228920.0,594423.0,2.2,372376.0,4.6
2017 Q1,Soul,Soul,227497.0,594423.0,2.2,372376.0,4.6
2017 Q1,Edm,Electronic,224938.0,594423.0,2.2,372376.0,4.6
2017 Q1,Pop,Pop,224294.0,594423.0,2.2,372376.0,4.6
2017 Q1,Electronic,Electronic,221944.0,594423.0,2.2,372376.0,4.6
2017 Q1,R&B,R&B,213172.0,594423.0,2.2,372376.0,4.6
2017 Q1,Funk,Funk,212237.0,594423.0,2.2,372376.0,4.6
2017 Q2,Latin,Latin,44511873.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,34910485.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,31601188.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,28691977.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,27736836.0,598176.0,2.6,372182.0,4.4
2017 Q2,Dance,Dance/House,27533263.0,598176.0,2.6,372182.0,4.4
2017 Q2,Rap,Rap/Hip-Hop,26885854.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,23720214.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,23416959.0,598176.0,2.6,372182.0,4.4
2017 Q2,Edm,Electronic,23262118.0,598176.0,2.6,372182.0,4.4
2017 Q2,Grime,Electronic,22757941.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,22504494.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,22268621.0,598176.0,2.6,372182.0,4.4
2017 Q2,Dance,Dance/House,22176516.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,22038295.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,21615372.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,19570710.0,598176.0,2.6,372182.0,4.4
2017 Q2,Rap,Rap/Hip-Hop,19435532.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,18912679.0,598176.0,2.6,372182.0,4.4
2017 Q2,Electronic,Electronic,17626651.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,17460851.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,17447645.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,17355310.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,17162723.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,16942803.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,16345512.0,598176.0,2.6,372182.0,4.4
2017 Q2,Dance,Dance/House,16004343.0,598176.0,2.6,372182.0,4.4
2017 Q2,Edm,Electronic,15449562.0,598176.0,2.6,372182.0,4.4
2017 Q2,R&B,R&B,15434146.0,598176.0,2.6,372182.0,4.4
2017 Q2,Electronic,Electronic,15376396.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,14570284.0,598176.0,2.6,372182.0,4.4
2017 Q2,Soft Pop,Pop,14074325.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,13393184.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,13017308.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,12670962.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,12367905.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,12346760.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,12333622.0,598176.0,2.6,372182.0,4.4
2017 Q2,Rap,Rap/Hip-Hop,12084140.0,598176.0,2.6,372182.0,4.4
2017 Q2,Dance,Dance/House,11906637.0,598176.0,2.6,372182.0,4.4
2017 Q2,Country,Country,11635380.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,11571150.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,11473996.0,598176.0,2.6,372182.0,4.4
2017 Q2,Rap,Rap/Hip-Hop,11396352.0,598176.0,2.6,372182.0,4.4
2017 Q2,Electronic,Electronic,11281160.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,11256322.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,11120481.0,598176.0,2.6,372182.0,4.4
2017 Q2,Soft Pop,Pop,11102481.0,598176.0,2.6,372182.0,4.4
2017 Q2,House,Dance/House,11073101.0,598176.0,2.6,372182.0,4.4
2017 Q2,Grime,Electronic,10716434.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,10528070.0,598176.0,2.6,372182.0,4.4
2017 Q2,Hip-Hop,Rap/Hip-Hop,10064664.0,598176.0,2.6,372182.0,4.4
2017 Q2,Soft Pop,Pop,9664950.0,598176.0,2.6,372182.0,4.4
2017 Q2,Soft Pop,Pop,9560062.0,598176.0,2.6,372182.0,4.4
2017 Q2,Rap,Rap/Hip-Hop,9421540.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,9128530.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,8889266.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,8795549.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,8795201.0,598176.0,2.6,372182.0,4.4
2017 Q2,Pop,Pop,8706091.0,598176.0,2.6,372182.0,4.4
2017 Q2,Edm,Electronic,8696343.0,598176.0,2.6,372182.0,4.4
